Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.1007/s11416-023-00499-6,6,,,1,"Moscow, Moscow, Moscow",0.0,2023,Machine learning methods for the industrial robotic systems security,Journal of Computer Virology and Hacking Techniques,"Tsapin D., Moscow Polytechnic University, Pitelinskiy K., Moscow Polytechnic University, Suvorov S., Moscow Polytechnic University, Osipov A., Moscow Technical University of Communications and Informatics, Pleshakova E., MIREA - Russian Technological University, Gataullin S., Moscow Technical University of Communications and Informatics Machine learning methods for the industrial robotic systems security 2023 Journal of Computer Virology and Hacking Techniques, nan (nan), Art. No. nan, pp. nan-nan",Статья
10.32744/pse.2023.4.24,3,Chvyakin V.A., Department of Advertising and Public Relations,1,the Media Industry Moscow Polytechnic University,0.33,2023,"Ensuring psychological safety for people with disabilities, taking into account gender and age characteristics; [Обеспечение психологической безопасности лиц с ограниченными возможностями здоровья с учетом гендерных и возрастных особенностей]",Perspektivy Nauki i Obrazovania,"Ascheulov Y.B., Deputy Director College of Voronezh, Chvyakin V.A., Department of Advertising and Public Relations, Kozilova L.V., Department of Management of Educational Systems named after T. I. Shamova Ensuring psychological safety for people with disabilities, taking into account gender and age characteristics; [Обеспечение психологической безопасности лиц с ограниченными возможностями здоровья с учетом гендерных и возрастных особенностей] 2023 Perspektivy Nauki i Obrazovania, 64 (4), Art. No. nan, pp. 396-410",Статья
10.25750/1995-4301-2023-4-085-090,4,,,1,38,0.0,2023,Thermal disposal of waste oils; [Термическая утилизация отработанных масел],Theoretical and Applied Ecology,"Semenov V.V., Moscow Aviation Institute (National Research University), Zhdanov V.I., Moscow Aviation Institute (National Research University), Sinyukov I.A., Moscow Aviation Institute (National Research University), Grafkina M.V., Moscow Polytechnic University Thermal disposal of waste oils; [Термическая утилизация отработанных масел] 2023 Theoretical and Applied Ecology, nan (4), Art. No. nan, pp. 85-90",Статья
10.21177/1998-4502-2023-15-2-443-449,2,,,2,"Moscow, Moscow, National Research Technological University ""MISIS""",0.0,2023,Control of the operational properties of powder materials to increase the corrosion resistance and wear resistance of parts; [Управление эксплуатационными свойствами порошковых материалов для повышения коррозионной стойкости и износостойкости деталей],Sustainable Development of Mountain Territories,"Sharipzyanova G.Kh., Moscow Polytechnic University, Eremeeva Z.V., Moscow Polytechnic University Control of the operational properties of powder materials to increase the corrosion resistance and wear resistance of parts; [Управление эксплуатационными свойствами порошковых материалов для повышения коррозионной стойкости и износостойкости деталей] 2023 Sustainable Development of Mountain Territories, 15 (2), Art. No. nan, pp. 443-449",Статья
,5,,,2,"Moscow, Moscow, Smolensk State University of Sports, Moscow, Moscow",0.0,2023,USE OF SPECIALIZED GAMING TOOLS IN PHYSICAL EDUCATION AND HEALTH CLASSES WITH TUDENTS OF THE TECHNICAL UNIVERSITY,Teoriya i Praktika Fizicheskoy Kultury,"Pleshakov A.A., Moscow Polytechnic University, Zhemchug Y.S., Minin Nizhny Novgorod State Pedagogical University, Rodin A.V., Moscow Polytechnic University, Faizullin D.E., Moscow Polytechnic University, Mitrofanova E.V., Moscow Polytechnic University USE OF SPECIALIZED GAMING TOOLS IN PHYSICAL EDUCATION AND HEALTH CLASSES WITH TUDENTS OF THE TECHNICAL UNIVERSITY 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (12), Art. No. nan, pp. 65-66",Статья
10.21177/1998-4502-2023-15-4-912-920,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,"Ionic implantation influence on the properties of cast iron used in the structures of mining machines and devices; [Влияние ионной имплантации на свойства чугуна, используемого в конструкциях горнодобывающих машин и аппаратов]",Sustainable Development of Mountain Territories,"Usanova O.Yu., Moscow Polytechnic University, Ryazantseva A.V., Moscow Polytechnic University, Sennikova O.B., Moscow Polytechnic University, Korneev S.D., Moscow Polytechnic University Ionic implantation influence on the properties of cast iron used in the structures of mining machines and devices; [Влияние ионной имплантации на свойства чугуна, используемого в конструкциях горнодобывающих машин и аппаратов] 2023 Sustainable Development of Mountain Territories, 15 (4), Art. No. nan, pp. 912-920",Статья
10.17580/chm.2023.11.07,2,"Gnevashev D.A., Orudzhev Sh.F."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,Study of the process of bending long sheet products with selection of pressure dies based on computer modeling,Chernye Metally,"Gnevashev D.A., Dept. of Materials Forming and Additive Technologies, Orudzhev Sh.F., Dept. of Materials Forming and Additive Technologies Study of the process of bending long sheet products with selection of pressure dies based on computer modeling 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 47-52",Статья
10.47360/1995-4484-2023-458-465,3,Beketova T.V., Central State Medical Academy of the Administrative Directorate of the President,3,"the Russian Federation 121359, V.A. Nasonova Research Institute of Rheumatology, Moscow Polytechnic University",0.11,2023,MONOGENIC AUTOINFLAMMATORY SYNDROMES WITH FEATURES OF SYSTEMIC VASCULITIS: A NEW FIELD OF RHEUMATOLOGY; [Моногенные аутовоспалительные синдромы с чертами системных васкулитов: новая область ревматологии],Nauchno-Prakticheskaya Revmatologiya,"Beketova T.V., Central State Medical Academy of the Administrative Directorate of the President, Beketova M.F., Lomonosov Moscow State University, Nasonov E.L., V.A. Nasonova Research Institute of Rheumatology MONOGENIC AUTOINFLAMMATORY SYNDROMES WITH FEATURES OF SYSTEMIC VASCULITIS: A NEW FIELD OF RHEUMATOLOGY; [Моногенные аутовоспалительные синдромы с чертами системных васкулитов: новая область ревматологии] 2023 Nauchno-Prakticheskaya Revmatologiya, 61 (4), Art. No. nan, pp. 458-465",Статья
10.1109/ACCESS.2023.3323399,9,,,1,Department of Smart Technologies,0.0,2023,Federated Learning Meets Intelligence Reflection Surface in Drones for Enabling 6G Networks: Challenges and Opportunities,IEEE Access,"Shvetsov A.V., Moscow Polytechnic University, Alsamhi S.H., Ibb University, Hawbani A., Shenyang Aerospace University, Kumar S., IIIT Naya Raipur, Srivastava S., MJP Rohilkhand University, Agarwal S., Invertis University, Rajput N.S., Indian Institute of Technology (Banaras Hindu University) Varanasi, Alammari A.A., Ibb University, Nashwan F.M.A., Ibb University Federated Learning Meets Intelligence Reflection Surface in Drones for Enabling 6G Networks: Challenges and Opportunities 2023 IEEE Access, 11 (nan), Art. No. nan, pp. 130860-130887",Статья
10.17580/chm.2023.11.05,2,"Petrov M.A., Krutina E.V."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,Numerical study of the process of bending small diameter stainless steel pipes,Chernye Metally,"Petrov M.A., Dept. of Materials Forming and Additive Technologies, Krutina E.V., Dept. of Materials Forming and Additive Technologies Numerical study of the process of bending small diameter stainless steel pipes 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 34-41",Статья
10.17580/chm.2023.11.06,3,"Tipalin S.A., Kalpin Yu.G., Kupriyanova N.A."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,Features of calculating power parameters for straightening bimetallic sheet blanks,Chernye Metally,"Tipalin S.A., Dept. of Materials Forming and Additive Technologies, Kalpin Yu.G., Dept. of Materials Forming and Additive Technologies, Kupriyanova N.A., Dept. of Materials Forming and Additive Technologies Features of calculating power parameters for straightening bimetallic sheet blanks 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 42-46",Статья
10.18799/24131830/2023/12/4253,4,,,1,38,0.0,2023,Forecasting hourly electricity generation by a solar power plant using machine learning algorithms; [Прогнозирование почасовой выработки электроэнергии солнечной электростанцией с помощью алгоритмов машинного обучения],"Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","Morgoeva A.D., North Caucasian Institute of Mining and Metallurgy (State Technological University, Morgoev I.D., North Caucasian Institute of Mining and Metallurgy (State Technological University, Klyuev R.V., Moscow Polytechnic University, Kochkovskaya S.S., Orenburg State University Forecasting hourly electricity generation by a solar power plant using machine learning algorithms; [Прогнозирование почасовой выработки электроэнергии солнечной электростанцией с помощью алгоритмов машинного обучения] 2023 Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering, 334 (12), Art. No. nan, pp. 7-19",Статья
10.17816/0321-4443-607362,5,"Kolunin A.V., Kaminsky V.N."," Power Plants for Transport and Small Energy Department,  Power Plants for Transport and Small Energy Department",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.4,2023,Mathematical model of the condensation process in a cylinder of a piston engine,Tractors and Agricultural Machinery,"Kolunin A.V., Power Plants for Transport and Small Energy Department, Lazarev E.S., Heat Power and Thermal Engineering Department Omsk State Transport University, Kaminsky V.N., Power Plants for Transport and Small Energy Department, Korytov M.S., Road Transportation Department, Ruzimov A.O., Ministry of Defense of the Russian Federation Mathematical model of the condensation process in a cylinder of a piston engine 2023 Tractors and Agricultural Machinery, 90 (5), Art. No. nan, pp. 395-404",Статья
10.14529/hsm230413,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,PHYSICAL AND HEALTH PROMOTION ACTIVITIES IN FEMALE UNIVERSITY STUDENTS WITH DIFFERENT HEALTH LEVELS; [ПРОГРАММИРОВАНИЕ ФИЗКУЛЬТУРНО-ОЗДОРОВИТЕЛЬНЫХ ЗАНЯТИЙ АЭРОБИКОЙ СО СТУДЕНТКАМИ РАЗЛИЧНОГО УРОВНЯ ФИЗИЧЕСКОГО СОСТОЯНИЯ],Human Sport Medicine,"Makarova E.V., Moscow Polytechnic University, Zheleznyakova M.V., Moscow Polytechnic University, Cherkasova E.V., Moscow Polytechnic University, Shcherbakova E.E., Moscow Polytechnic University PHYSICAL AND HEALTH PROMOTION ACTIVITIES IN FEMALE UNIVERSITY STUDENTS WITH DIFFERENT HEALTH LEVELS; [ПРОГРАММИРОВАНИЕ ФИЗКУЛЬТУРНО-ОЗДОРОВИТЕЛЬНЫХ ЗАНЯТИЙ АЭРОБИКОЙ СО СТУДЕНТКАМИ РАЗЛИЧНОГО УРОВНЯ ФИЗИЧЕСКОГО СОСТОЯНИЯ] 2023 Human Sport Medicine, 23 (4), Art. No. nan, pp. 102-108",Статья
10.1155/2023/9992393,4,Shvetsov A.V., Department of Smart Technologies,2,"Moscow Polytechnic University, North-Eastern Federal University",0.12,2023,Advancing Pandemic Preparedness in Healthcare 5.0: A Survey of Federated Learning Applications,Advances in Human-Computer Interaction,"Hamood Alsamhi S., Faculty of Engineering, Hawbani A., School of Computer and Technology, Shvetsov A.V., Department of Smart Technologies, Kumar S., Department of CSE Advancing Pandemic Preparedness in Healthcare 5.0: A Survey of Federated Learning Applications 2023 Advances in Human-Computer Interaction, 2023 (nan), Art. No. 9992393, pp. nan-nan",Статья
10.17073/2500-0632-2023-10-165,4,Klyuev R.V., Department of Engineering and Technology of Mining and Oil and Gas Production,1,Moscow Polytechnic University,0.25,2023,Analysis and evaluation of prospects for high-quality quartz resources in the North Caucasus,Mining Science and Technology (Russian Federation),"Bosikov I.I., North Caucasian Mining and Metallurgical Institute (State Technological University), Klyuev R.V., Department of Engineering and Technology of Mining and Oil and Gas Production, Revazov V.Ch., Department of Philosophy and Social and Humanitarian Technologies, Martyushev N.V., Kh. Ibragimov Complex Institute of the Russian Academy of Sciences Analysis and evaluation of prospects for high-quality quartz resources in the North Caucasus 2023 Mining Science and Technology (Russian Federation), 8 (4), Art. No. nan, pp. 278-289",Статья
,3,,,2,"Moscow, Moscow Technical University of Communications and Informatics",0.0,2023,INFLUENCE OF THE GAME «STANDARD CLASSICS» ON THE FORMATION OF THE RHYTHM OF JUNIOR SCHOOLCHILDREN,Teoriya i Praktika Fizicheskoy Kultury,"Polevoy G.G., Moscow Polytechnic University, Sablin A.B., Moscow Technical University of Communications and Informatics, Chernyshev S.V., Moscow Technical University of Communications and Informatics INFLUENCE OF THE GAME «STANDARD CLASSICS» ON THE FORMATION OF THE RHYTHM OF JUNIOR SCHOOLCHILDREN 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (6), Art. No. nan, pp. 64-65",Статья
10.17580/em.2023.02.17,4,,,1,Moscow,0.0,2023,MODELING OF METAL LEACHING PROCESSES IN THE DISINTEGRATOR,Eurasian Mining,"Valiev N.G., Ural State Mining University, Golik V.I., Moscow Polytechnic University, Lebsin М.S., Ural State Mining University, Mitsik М.F., Institute of Service and Entrepreneurship MODELING OF METAL LEACHING PROCESSES IN THE DISINTEGRATOR 2023 Eurasian Mining, 2023 (2), Art. No. nan, pp. 80-84",Статья
10.17580/chm.2023.11.03,1,Shatalov R.L., Dept. of Materials Forming,1,Additive Technologies,1.0,2023,Development of the theory of calculating the force indicators of rolling along the length of thin bands and strips,Chernye Metally,"Shatalov R.L., Dept. of Materials Forming Development of the theory of calculating the force indicators of rolling along the length of thin bands and strips 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 23-28",Статья
10.24000/0409-2961-2023-11-63-69,4,Golik V.I., North Caucasus Mining and Metallurgical Institute (GTU),2,"Vladikavkaz, Moscow Polytechnic University",0.12,2023,Impact of Natural Ore Leaching on the Morbidity of the Residential Areas Population,Bezopasnost' Truda v Promyshlennosti,"Golik V.I., North Caucasus Mining and Metallurgical Institute (GTU), Razorenov Y.I., South Russian State Polytechnic University, Kambolov D.A., North Caucasus Mining and Metallurgical Institute (GTU), Galachieva S.V., North Caucasus Mining and Metallurgical Institute (GTU) Impact of Natural Ore Leaching on the Morbidity of the Residential Areas Population 2023 Bezopasnost' Truda v Promyshlennosti, 2023 (11), Art. No. nan, pp. 63-69",Статья
10.24000/0409-2961-2023-7-60-65,4,Golik V.I., SRSPU (NPI),2,"Novocherkassk, Moscow Polytechnic University",0.12,2023,Minimization of the Danger of Metallized Mine Drains,Bezopasnost' Truda v Promyshlennosti,"Golik V.I., SRSPU (NPI), Razorenov Yu.I., SRSPU (NPI), Belodedov A.A., SRSPU (NPI), Versilov S.O., SRSPU (NPI) Minimization of the Danger of Metallized Mine Drains 2023 Bezopasnost' Truda v Promyshlennosti, 2023 (7), Art. No. nan, pp. 60-65",Статья
10.18083/LCAPPL.2023.3.77,2,,,1,Moscow Region,0.0,2023,NON-NEWTONIAN FLOW OF HYDROLYZED POLYACRYLAMIDE SOLUTION; [НЕНЬЮТОНОВСКОЕ ТЕЧЕНИЕ РАСТВОРА ГИДРОЛИЗОВАННОГО ПОЛИАКРИЛАМИДА],Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie,"Timoshin Y.N., Kolomna Institute (branch) Moscow Polytechnic University, Kirsanov Е.A., State University of Humanities and Social Studies NON-NEWTONIAN FLOW OF HYDROLYZED POLYACRYLAMIDE SOLUTION; [НЕНЬЮТОНОВСКОЕ ТЕЧЕНИЕ РАСТВОРА ГИДРОЛИЗОВАННОГО ПОЛИАКРИЛАМИДА] 2023 Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie, 23 (3), Art. No. nan, pp. 77-86",Статья
10.17580/chm.2023.11.10,3,"Filippov Yu.K., Gnevashev D.A., Zung L.C."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,Features of constructing a hardening curve when testing samples for uniaxial compression depending on the deformation value,Chernye Metally,"Filippov Yu.K., Dept. of Materials Forming and Additive Technologies, Gnevashev D.A., Dept. of Materials Forming and Additive Technologies, Zung L.C., Dept. of Materials Forming and Additive Technologies Features of constructing a hardening curve when testing samples for uniaxial compression depending on the deformation value 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 66-69",Статья
10.1007/s10008-023-05695-4,10,Milovich F.O., Department of Materials Science of Semiconductors and Dielectrics,2,"National University of Science and Technology “MISIS”, Department of Materials Science",0.05,2023,"Solid electrolytes based on zirconium dioxide partially stabilized with oxides of yttrium, gadolinium, and samarium",Journal of Solid State Electrochemistry,"Agarkov D.A., Osipyan Institute of Solid State Physics RAS, Borik M.A., Prokhorov General Physics Institute of Russian Academy of Sciences, Chislov A.S., Prokhorov General Physics Institute of Russian Academy of Sciences, Komarov B.E., Prokhorov General Physics Institute of Russian Academy of Sciences, Kulebyakin A.V., Prokhorov General Physics Institute of Russian Academy of Sciences, Kuritsyna I.E., Osipyan Institute of Solid State Physics RAS, Lomonova E.E., Prokhorov General Physics Institute of Russian Academy of Sciences, Milovich F.O., Department of Materials Science of Semiconductors and Dielectrics, Myzina V.A., Prokhorov General Physics Institute of Russian Academy of Sciences, Tabachkova N.Y., Prokhorov General Physics Institute of Russian Academy of Sciences Solid electrolytes based on zirconium dioxide partially stabilized with oxides of yttrium, gadolinium, and samarium 2023 Journal of Solid State Electrochemistry, nan (nan), Art. No. nan, pp. nan-nan",Статья
10.17586/2226-1494-2023-23-5-920-926,1,Daibagya D.S., P.N. Lebedev Physical Institute of the Russian Academy of Sciences,3,"Moscow, Moscow Polytechnic University, Bauman Moscow State Technical University",0.33,2023,Spectral and kinetic characteristics of ultrathin cadmium selenide nanoscrolls; [Спектральные и кинетические характеристики свернутых в виде свитков ультратонких нанопластин селенида кадмия],"Scientific and Technical Journal of Information Technologies, Mechanics and Optics","Daibagya D.S., P.N. Lebedev Physical Institute of the Russian Academy of Sciences Spectral and kinetic characteristics of ultrathin cadmium selenide nanoscrolls; [Спектральные и кинетические характеристики свернутых в виде свитков ультратонких нанопластин селенида кадмия] 2023 Scientific and Technical Journal of Information Technologies, Mechanics and Optics, 23 (5), Art. No. nan, pp. 920-926",Статья
10.17580/tsm.2023.06.10,3,,,1,Moscow,0.0,2023,EFFECT OF IRON IMPURITY ON THE STRUCTURE AND PHASE COMPOSITION OF Al – 6 % Mg – 2 % Ca – 2 % Zn ALLOY,Tsvetnye Metally,"Doroshenko V.V., Jr., Aksenov A.A., Moscow Polytechnic University, Mansurov Y.N., Tashkent State Transport University EFFECT OF IRON IMPURITY ON THE STRUCTURE AND PHASE COMPOSITION OF Al – 6 % Mg – 2 % Ca – 2 % Zn ALLOY 2023 Tsvetnye Metally, 2023 (6), Art. No. nan, pp. 73-83",Статья
10.18799/24131830/2023/7/4074,1,,,2,"38, Geophysical Institute of Vladikavkaz Scientific Center",0.0,2023,CONTROLLING STRESS-DEFORMED TALNAKH ARRAYS BY STRESS UNLOADING; [УПРАВЛЕНИЕ НАПРЯЖЕННО-ДЕФОРМИРОВАННЫМИ МАССИВАМИ ТАЛНАХА РАЗГРУЗКОЙ НАПРЯЖЕНИЙ],"Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","Golik V.I., Moscow Polytechnic University CONTROLLING STRESS-DEFORMED TALNAKH ARRAYS BY STRESS UNLOADING; [УПРАВЛЕНИЕ НАПРЯЖЕННО-ДЕФОРМИРОВАННЫМИ МАССИВАМИ ТАЛНАХА РАЗГРУЗКОЙ НАПРЯЖЕНИЙ] 2023 Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering, 334 (7), Art. No. nan, pp. 59-65",Статья
,4,,,1,"Moscow, Moscow",0.0,2023,Improving the physical fitness of students on the basis of an elective course on the crossfit system,Teoriya i Praktika Fizicheskoy Kultury,"Filimonova S.I., Plekhanov Russian University of Economics, Grachev A.S., Belgorod State Technological University named after V.G. Shukhov, Egorov D.E., Moscow Polytechnic University, Shcherbin D.V., Moscow Polytechnic University Improving the physical fitness of students on the basis of an elective course on the crossfit system 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (6), Art. No. nan, pp. 71-73",Статья
10.24000/0409-2961-2023-8-77-82,2,Golik V.I., Geophysical Institute of Vladikavkaz Scientific Center of the Russian Academy of Sciences,2,"Vladikavkaz, Moscow Polytechnic University",0.25,2023,Implementation of Occupational Safety Principles in the Underground Mining of Complex Structure Ore Deposits,Bezopasnost' Truda v Promyshlennosti,"Golik V.I., Geophysical Institute of Vladikavkaz Scientific Center of the Russian Academy of Sciences, Burdzieva O.G., Geophysical Institute of Vladikavkaz Scientific Center of the Russian Academy of Sciences Implementation of Occupational Safety Principles in the Underground Mining of Complex Structure Ore Deposits 2023 Bezopasnost' Truda v Promyshlennosti, 2023 (8), Art. No. nan, pp. 77-82",Статья
10.26896/1028-6861-2023-89-l-35-45,6,,,1,38,0.0,2023,STUDY OF THE RADAR ABSORPTION OF METAL-CARBON NANOCOMPOSITES (REVIEW); [ИССЛЕДОВАНИЕ РАДИОПОГЛОЩЕНИЯ МЕТАЛЛ-УГЛЕРОДНЬК НАНОКОМПОЗИТОВ (ОБЗОР)],Industrial Laboratory. Materials Diagnostics,"Muratov D.G., National Research Technological University ""MISiS"", Kozhitov L.V., National Research Technological University ""MISiS"", Popkova A.V., Nil NPO ""LUCH"", Korovin E.Yu., National Research Tomsk State University, Yakushko E.V., Moscow Polytechnic University, Bakirov M.R., National Research Technological University ""MISiS"" STUDY OF THE RADAR ABSORPTION OF METAL-CARBON NANOCOMPOSITES (REVIEW); [ИССЛЕДОВАНИЕ РАДИОПОГЛОЩЕНИЯ МЕТАЛЛ-УГЛЕРОДНЬК НАНОКОМПОЗИТОВ (ОБЗОР)] 2023 Industrial Laboratory. Materials Diagnostics, 89 (1), Art. No. nan, pp. 35-45",Обзор
10.25018/0236_1493_2023_111_0_265,5,,,1,Moscow,0.0,2023,"Analysis of the carbon footprint created by mining enterprises; [АНАЛИЗ УГЛЕРОДНОГО СЛЕДА, СОЗДАВАЕМОГО ГОРНЫМИ ПРЕДПРИЯТИЯМИ]",Mining Informational and Analytical Bulletin,"Silaev V.I., North Caucasus Mining and Metallurgical Institute (State Technological University), Klyuev R.V., Moscow Polytechnic University, Eremeev D.V., Reshetnev Siberian State University of Science and Technology, Martynova T.A., Reshetnev Siberian State University of Science and Technology, Danilchenko Yu.V., Reshetnev Siberian State University of Science and Technology Analysis of the carbon footprint created by mining enterprises; [АНАЛИЗ УГЛЕРОДНОГО СЛЕДА, СОЗДАВАЕМОГО ГОРНЫМИ ПРЕДПРИЯТИЯМИ] 2023 Mining Informational and Analytical Bulletin, nan (11), Art. No. nan, pp. 265-277",Статья
10.53737/7274.2023.34.89.019,1,,,1,Russian Federation,0.0,2023,“THE DIGGING OF THE MOUND IS AN ANATOMICAL PREPARATION” (A NEWLY DISCOVERED MANUAL BY IVAN E. ZABELIN ON THE EXCAVATION OF THE NORTH PONTIC BARROWS),Materialy po Arkheologii i Istorii Antichnogo i Srednevekovogo Prichernomor'ya,"Kokorina Y.G., Moscow Polytechnic University “THE DIGGING OF THE MOUND IS AN ANATOMICAL PREPARATION” (A NEWLY DISCOVERED MANUAL BY IVAN E. ZABELIN ON THE EXCAVATION OF THE NORTH PONTIC BARROWS) 2023 Materialy po Arkheologii i Istorii Antichnogo i Srednevekovogo Prichernomor'ya, 2023 (15), Art. No. nan, pp. 590-603",Статья
10.17580/chm.2023.11.09,1,,,1,Moscow,0.0,2023,Technological capabilities of the MTL-10G-1 testing machine,Chernye Metally,"Shpunkin N.F., Moscow Polytechnic University Technological capabilities of the MTL-10G-1 testing machine 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 59-65",Статья
10.18287/JBPE23.09.020301,13,Kazak A.V., Institute of Applied Mathematics,2,"Physics and Computer Science, Department of Physics",0.04,2023,Physical and Biological Properties of Layers with Nanoparticles Based on Metal Chalcogenides and Titanium Synthesized by Femtosecond Laser Ablation and Fragmentation in Liquid,Journal of Biomedical Photonics and Engineering,"Kurilova U.E., Institute of Applied Mathematics, Chernikov A.S., Institute of Applied Mathematics, Kochuev D.A., Institute of Applied Mathematics, Volkova L.S., Department of Structural Analysis and Metrology, Voznesenskaya A.A., Institute of Applied Mathematics, Chkalov R.V., Institute of Applied Mathematics, Abramov D.V., Institute of Applied Mathematics, Kazak A.V., Institute of Applied Mathematics, Suetina I.A., Ivanovsky Institute of Virology, Mezentseva M.V., Ivanovsky Institute of Virology, Russu L.I., Ivanovsky Institute of Virology, Gerasimenko A.Yu., Institute of Biomedical Systems, Khorkov K.S., Institute of Applied Mathematics Physical and Biological Properties of Layers with Nanoparticles Based on Metal Chalcogenides and Titanium Synthesized by Femtosecond Laser Ablation and Fragmentation in Liquid 2023 Journal of Biomedical Photonics and Engineering, 9 (2), Art. No. 020301, pp. nan-nan",Статья
10.17073/2500-0632-2023-01-97,4,Klyuev R.V., Department of the Technique of Low Temperature named after P. L. Kapitza,1,Moscow Polytechnic University,0.25,2023,Estimation of multistage hydraulic fracturing parameters using 4D simulation,Mining Science and Technology (Russian Federation),"Bosikov I.I., Oil and Gas Department, Klyuev R.V., Department of the Technique of Low Temperature named after P. L. Kapitza, Silaev I.V., Department of Physics and Astronomy, Pilieva D.E., Department of Philosophy and Social and Humanitarian Technologies Estimation of multistage hydraulic fracturing parameters using 4D simulation 2023 Mining Science and Technology (Russian Federation), 8 (2), Art. No. nan, pp. 141-149",Статья
10.17816/0321-4443-622767,3,"Zhileikin M.M., Antonyan A.V."," KAMAZ Innovation Center,  KAMAZ Innovation Center",2,"Moscow, Moscow Polytechnic University, Moscow, Moscow Polytechnic University, Moscow",0.33,2023,Development and verification of a virtual prototype of a vehicle,Tractors and Agricultural Machinery,"Zhileikin M.M., KAMAZ Innovation Center, Antonyan A.V., KAMAZ Innovation Center, Furletov Y.M., Moscow Polytechnic University Development and verification of a virtual prototype of a vehicle 2023 Tractors and Agricultural Machinery, 90 (5), Art. No. nan, pp. 455-467",Статья
10.14529/hsm230421,4,,,1,Moscow,0.0,2023,MUSCULOSKELETAL SYSTEM IN YOUNG WEIGHTLIFTERS WITH FUNCTIONAL SPINAL DISORDERS; [АНАЛИЗ СОСТОЯНИЯ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА ЮНЫХ СПОРТСМЕНОВ-ТЯЖЕЛОАТЛЕТОВ С ФУНКЦИОНАЛЬНЫМИ НАРУШЕНИЯМИ ПОЗВОНОЧНИКА],Human Sport Medicine,"Makarova E.V., Moscow Polytechnic University, Dubatovkin V.I., Russian Biotechnological University, Kosikhin V.P., Russian Biotechnological University, Averyanov I.V., Bauman Moscow State Technical University MUSCULOSKELETAL SYSTEM IN YOUNG WEIGHTLIFTERS WITH FUNCTIONAL SPINAL DISORDERS; [АНАЛИЗ СОСТОЯНИЯ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА ЮНЫХ СПОРТСМЕНОВ-ТЯЖЕЛОАТЛЕТОВ С ФУНКЦИОНАЛЬНЫМИ НАРУШЕНИЯМИ ПОЗВОНОЧНИКА] 2023 Human Sport Medicine, 23 (4), Art. No. nan, pp. 172-178",Статья
10.17580/chm.2023.11.08,3,"Shatalov R.L., Zagoskin E.E."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.67,2023,Development and study of temperature treatment conditions that ensure the specified dimensions and properties of steel vessels on a rolling-press line,Chernye Metally,"Shatalov R.L., Dept. of Materials Forming and Additive Technologies, Zagoskin E.E., Dept. of Materials Forming and Additive Technologies, Medvedev V.A., Bogorodsky branch of JSC SPA Pribor Development and study of temperature treatment conditions that ensure the specified dimensions and properties of steel vessels on a rolling-press line 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 53-58",Статья
